timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1768646870956,119,-9,-8.462853670183087,-9.100937451974469,-9.172510994249189
1768646870960,119,-9,-8.181944535773255,-8.882319029678897,-8.900113328434163
1768646870964,120,-8,-7.829057151864189,-8.162887323036092,-8.556133429801342
1768646870968,120,-8,-7.549562743832956,-7.967124471981416,-8.28520339172966
1768646870972,120,-8,-7.434793231170208,-8.10519062585809,-8.177902406277362
1768646870976,120,-8,-7.459634501460405,-7.990091816253991,-8.208850016330151
1768646870980,120,-8,-7.504244719624148,-7.976869096744832,-8.258762838116242
1768646870984,120,-8,-7.437533807633224,-8.116519359207544,-8.197640203913299
1768646870988,120,-8,-7.202246761538952,-7.960299301880984,-7.969216804669292
1768646870992,121,-7,-6.845738842890387,-7.191709315039552,-7.621087731867046
1768646870996,121,-7,-6.482004796020714,-6.837418689945013,-7.266190910017027
1768646871000,121,-7,-6.222573161175186,-7.212143540068433,-7.014175733700979
1768646871004,121,-7,-6.124058683537149,-6.8241744368612425,-6.920843078085737
1768646871008,122,-6,-6.164589938041767,-6.311809093047282,-6.965673668965447
1768646871012,121,-7,-6.246617396009446,-6.820117414456155,-7.052972436468789
1768646871016,121,-7,-6.242914468985234,-7.223812601299391,-7.055621240465606
1768646871020,121,-7,-6.081694245778282,-6.841936137680224,-6.900632064344018
1768646871024,122,-6,-5.803840746530533,-6.182786309067279,-6.6284564237252015
1768646871028,122,-6,-5.528164494314985,-5.991390048205766,-6.358610781342876
1768646871032,122,-6,-5.355164705943562,-6.10457527348168,-6.191968200378642
1768646871036,122,-6,-5.304258560421111,-5.996662970115542,-6.147247793437904
1768646871040,122,-6,-5.331711512958568,-6.032183380338933,-6.179796871371904
1768646871044,122,-6,-5.387642490375422,-6.058840230768649,-6.239596372870183
1768646871048,122,-6,-5.445079105293641,-6.058276202071764,-6.300398434828521
1768646871052,122,-6,-5.481673509411161,-6.097510224050836,-6.3408364711524845
1768646871056,122,-6,-5.45227270925049,-5.960539433904315,-6.316259722934995
1768646871060,122,-6,-5.301496811057277,-6.128999173247369,-6.170960473123184
1768646871064,122,-6,-5.019149648878171,-5.941968558980341,-5.893975095522398
1768646871068,123,-5,-4.68170371181345,-5.189983568017849,-5.561255713368254
1768646871072,123,-5,-4.420379805741222,-4.970042279949107,-5.3038774616302575
1768646871076,123,-5,-4.326441490720266,-5.079080244317717,-5.213049832383764
1768646871080,123,-5,-4.372721101673001,-5.058878722030338,-5.261731667316396
1768646871084,123,-5,-4.4221002690467355,-4.990480912913855,-5.313351222262079
1768646871088,123,-5,-4.323562811353879,-5.1793466748466095,-5.2175522318828245
1768646871092,123,-5,-4.0290277863480926,-4.947755903432826,-4.9265317888934295
1768646871096,124,-4,-3.6431994749485614,-4.124466018001726,-4.544854110524151
1768646871100,124,-4,-3.361586531024663,-4.028550536502139,-4.267594123385651
1768646871104,124,-4,-3.338546442483642,-4.026864566423111,-4.2483050931865085
1768646871108,124,-4,-3.5860132549566193,-4.1628670534194265,-4.497930143588272
1768646871112,123,-5,-3.975586415669312,-4.950698030935394,-4.8877417917457855
1768646871116,123,-5,-4.328119697281682,-5.140327288000236,-5.239769334947456
1768646871120,123,-5,-4.510712991739369,-5.0206555467286496,-5.4232502030820235
1768646871124,123,-5,-4.4783324473317005,-5.04286224182542,-5.394172484184269
1768646871128,123,-5,-4.264963720718157,-5.1569475707803365,-5.185048662123641
1768646871132,123,-5,-3.959778101702271,-4.94560986017078,-4.882540902514421
1768646871136,124,-4,-3.6724999695273928,-4.172508007290014,-4.595619626778662
1768646871140,124,-4,-3.4751920585150384,-3.991018683084703,-4.397866737499731
1768646871144,124,-4,-3.351301588505268,-4.0853794689102365,-4.2742656754293495
1768646871148,124,-4,-3.21295621439511,-4.122415134955398,-4.136781454324865
1768646871152,124,-4,-2.9889441218863024,-3.971726381640588,-3.913293057616991
1768646871156,125,-3,-2.699494370040614,-3.1817551237677413,-3.624062211533315
1768646871160,125,-3,-2.439749450080873,-2.960325715220542,-3.3649886182155537
1768646871164,125,-3,-2.2936519511338753,-3.151569703890897,-3.2200003034991345
1768646871168,125,-3,-2.2699641361265512,-3.037741564844896,-3.1968003065024932
1768646871172,125,-3,-2.313615166778292,-3.0820338065786363,-3.2395443496565464
1768646871176,125,-3,-2.3614866495111695,-3.0849636159853233,-3.2856015603043653
1768646871180,125,-3,-2.3822574916534713,-3.04556886971823,-3.3048544211791695
1768646871184,125,-3,-2.376459081593414,-3.0919382323364655,-3.2985683093120577
1768646871188,125,-3,-2.3565290805863826,-3.0797084054335127,-3.278899516758062
1768646871192,125,-3,-2.3346592195620253,-3.0747214192055576,-3.25709958476432
1768646871196,125,-3,-2.3245103335476807,-3.089505056991165,-3.245982513792323
1768646871200,125,-3,-2.3417636433710087,-3.055383625706334,-3.2610914988504547
1768646871204,125,-3,-2.389934936500334,-3.0739923781989105,-3.306634185001887
1768646871208,125,-3,-2.439444312291006,-3.117377001291637,-3.353982662556595
1768646871212,125,-3,-2.426794864909549,-3.0348920159727752,-3.339909380493012
1768646871216,125,-3,-2.2918396878989364,-3.1598506784816007,-3.203533032465283
1768646871220,125,-3,-2.03225472623238,-2.970439041796989,-2.941710253739866
1768646871224,126,-2,-1.7223605177696069,-2.175685514263044,-2.628991300111789
1768646871228,126,-2,-1.4668446695425603,-2.0092046959000656,-2.371074353602436
1768646871232,126,-2,-1.3280649468498291,-2.165532950761934,-2.230710866100565
1768646871236,126,-2,-1.297185907580121,-2.039507146128945,-2.198224357096404
1768646871240,126,-2,-1.3288302994081185,-2.0953398831350816,-2.227057844213601
1768646871244,126,-2,-1.3890405626623776,-2.0665304180751236,-2.2829633293022966
1768646871248,126,-2,-1.4614321754805784,-2.0904836136114757,-2.35049664100287
1768646871252,126,-2,-1.5140648798727891,-2.138356505453505,-2.3991487232608018
1768646871256,126,-2,-1.4806771562781167,-2.0292933755646327,-2.3632972290935914
1768646871260,126,-2,-1.3005199775533471,-2.170811446233405,-2.1813269746395907
1768646871264,126,-2,-0.994849598813921,-1.939032203893288,-1.8729601675376573
1768646871268,127,-1,-0.6975593467198546,-1.2627926278085653,-1.5715669903743903
1768646871272,127,-1,-0.5801765220660533,-0.9445122437111728,-1.449585440027598
1768646871276,127,-1,-0.7185308134174679,-1.2556307156492643,-1.583787491986567
1768646871280,126,-2,-1.02671790890071,-1.952309508166778,-1.888063504637565
1768646871284,126,-2,-1.3282230733090654,-2.1563104723669824,-2.1851846693924397
1768646871288,126,-2,-1.4960542109624415,-2.0630149046560717,-2.348156656439317
1768646871292,126,-2,-1.5300390332495295,-2.1264643022871055,-2.3774685346665945
1768646871296,126,-2,-1.5132985316719845,-2.103378464641256,-2.35660891670055
1768646871300,126,-2,-1.5072485332819312,-2.0976149072166663,-2.3466695626558964
1768646871304,126,-2,-1.4885267584224158,-2.0376931143415633,-2.3236620314281717
1768646871308,126,-2,-1.3806657354440968,-2.1760851409352835,-2.2107192816586254
1768646871312,126,-2,-1.1440955376609918,-2.021296603987052,-1.9684988841852356
1768646871316,127,-1,-0.8339805905265743,-1.2132035750034214,-1.6530082608558825
1768646871320,127,-1,-0.566907993611343,-0.9974844485859122,-1.3814750493923509
1768646871324,127,-1,-0.4303104821191508,-1.1501133877695295,-1.240865981122742
1768646871328,127,-1,-0.4240109540269898,-1.0703265666236146,-1.2298015190262248
1768646871332,127,-1,-0.4807636591148574,-1.1298845360232108,-1.280494523750639
1768646871336,127,-1,-0.5305649646643877,-1.1226587446563272,-1.323713938711574
1768646871340,127,-1,-0.5450126123453498,-1.0754067578118311,-1.3322833650128971
1768646871344,127,-1,-0.5353254357357595,-1.1024096816419364,-1.317838344309933
1768646871348,127,-1,-0.5243532857391162,-1.1027986553815876,-1.3025202282527226
1768646871352,127,-1,-0.5248537921163916,-1.124742313058975,-1.2980223588733388
1768646871356,127,-1,-0.5366291821438482,-1.1223627808792316,-1.3037088980368283
1768646871360,127,-1,-0.553342892136423,-1.0888051562050072,-1.3137529866080295
1768646871364,127,-1,-0.5670320362119878,-1.0925178847296635,-1.3211355194221874
1768646871368,127,-1,-0.5699388783918671,-1.121191185563375,-1.3186434102165736
1768646871372,127,-1,-0.5600517619574306,-1.1156648230165915,-1.3039658005147967
1768646871376,127,-1,-0.5490383559063163,-1.1358415618821809,-1.2879206182854337
1768646871380,127,-1,-0.560088936130519,-1.088787027430511,-1.293067968313108
1768646871384,127,-1,-0.6067370913683858,-1.0851946909240842,-1.3330867114711595
1768646871388,127,-1,-0.6647048959317938,-1.1554235979551213,-1.384401822460527
1768646871392,127,-1,-0.6672012055462369,-1.0671837554882844,-1.3806986831977528
1768646871396,127,-1,-0.5438826342008554,-1.214299794265049,-1.2514917673458072
1768646871400,127,-1,-0.2822797768534977,-0.9994773678109838,-0.9840886940697826
1768646871404,128,0,0.0441296108701916,-0.1885305352824444,-0.6522278538486339
1768646871408,128,0,0.3161815385338251,-0.055790007109961,-0.3753014442541642
1768646871412,128,0,0.4465865178950439,-0.1748839196894678,-0.2399553118121744
1768646871416,128,0,0.4294322713084009,-0.1149117333899991,-0.2510362999711606
1768646871420,128,0,0.3337309563702095,-0.1179980057273408,-0.3393925962211921
1768646871424,128,0,0.2651312463249062,-0.0574640613699235,-0.4004672892421053
1768646871428,128,0,0.3248217278850982,-0.2137678535220319,-0.3342826656226232
1768646871432,128,0,0.5734803904455936,0.0102751359436188,-0.0804944458062917
1768646871436,129,1,1.006466116373277,0.6507893277434809,0.3568102172133933
1768646871440,129,1,1.555244224490481,1.1452448235231674,0.910130097854194
1768646871444,130,2,2.118982432869557,1.6409236328420105,1.479647620668077
1768646871448,130,2,2.6089500845886664,2.1097526306173453,1.9768094897418669
1768646871452,131,3,2.982090121611185,2.6701873813914823,2.357387258080246
1768646871456,131,3,3.245198838198824,2.9638737203616596,2.6265494169673245
1768646871460,131,3,3.4195853002422556,2.859504494614349,2.8052157364464425
1768646871464,131,3,3.483046874788194,2.867269882114607,2.8724410779680385
1768646871468,131,3,3.345065471708435,2.9502203899957964,2.739165542051163
1768646871472,131,3,2.9056270597371983,2.747898814239632,2.3056733399604106
1768646871476,130,2,2.1689440876150803,1.9447670754128112,1.5756083416133204
1768646871480,129,1,1.305073317308647,0.8108610939892924,0.7185564643001521
1768646871484,128,0,0.5789375773618358,-0.045799252795835,-0.0009135762164276
1768646871488,128,0,0.1874774906724299,-0.1724066507561226,-0.3866134191406334
1768646871492,128,0,0.134143930848784,-0.1063534876997946,-0.4358394751938912
1768646871496,128,0,0.2355402331255108,-0.2272928051151939,-0.3316596666861391
1768646871500,128,0,0.2455053808837418,-0.0050899153885206,-0.3187334575534248
1768646871504,128,0,0.0041328961088689,-0.2624655628239636,-0.5555231184056999
1768646871508,127,-1,-0.481114915624645,-0.9498866259026246,-1.0343469939638714
1768646871512,127,-1,-1.060990236110137,-1.3422106108461,-1.6069912215312163
1768646871516,126,-2,-1.5477832393178073,-1.9924586288823156,-2.0872152392430134
1768646871520,126,-2,-1.8240814289781264,-2.2415238209235886,-2.358653573979591
1768646871524,126,-2,-1.8909524501734432,-2.045762604687145,-2.42247828546219
1768646871528,126,-2,-1.8390252869003016,-2.15351835704587,-2.36836334364197
1768646871532,126,-2,-1.7789136436734043,-2.171140876902341,-2.30544222520486
1768646871536,126,-2,-1.7809333020729623,-2.134745829979753,-2.3031620581076906
1768646871540,126,-2,-1.847357499817526,-2.146281568108071,-2.364215660317331
1768646871544,126,-2,-1.9159179116913736,-2.117428473030298,-2.427234561560178
1768646871548,126,-2,-1.8949921479946377,-2.108984295800002,-2.400600730881467
1768646871552,126,-2,-1.730154293659684,-2.2103865791807884,-2.2293565885226316
1768646871556,126,-2,-1.4682898701267968,-2.096055576215279,-1.9616483794507755
1768646871560,127,-1,-1.252944859450711,-1.211878421162535,-1.7448247984305032
1768646871564,127,-1,-1.2195675626657476,-1.0339577819570844,-1.7168900057096352
1768646871568,126,-2,-1.345517344991459,-2.223287030538675,-1.8515324221554028
1768646871572,126,-2,-1.3360727972236306,-2.082762074500708,-1.844728041226149
1768646871576,128,0,-0.567992677824178,-0.2436704855790674,-1.0654585859231402
1768646871580,130,2,1.898435057045118,1.92962535438856,1.4249674417481586
1768646871584,135,7,7.131028112559336,6.844865529756575,6.683450260053036
1768646871588,144,16,15.826255608482748,15.886897562127915,15.391827862275465
1768646871592,155,27,27.57312134551279,26.822872481683223,27.1305685960253
1768646871596,167,39,40.290375471987026,38.81027022213157,39.82245414100072
1768646871600,178,50,50.40421221014447,49.902891642532275,49.90792807476564
1768646871604,183,55,54.05393021152389,54.80813303538328,53.541802730601106
1768646871608,178,50,48.92497077788876,49.92910666995098,48.41822466475793
1768646871612,164,36,35.67457111110036,35.69953526518954,35.19315556693124
1768646871616,145,17,17.951930376425082,16.910827320269735,17.505260212527013
1768646871620,128,0,0.8509977428998106,-0.1935408942021501,0.4327382622028861
1768646871624,116,-12,-11.338261132490564,-12.047364530827194,-11.747694609442556
1768646871628,111,-17,-16.794784553454548,-17.12512672623399,-17.21782894076737
1768646871632,112,-16,-16.417285520147573,-16.238803671181145,-16.86706360133706
1768646871636,116,-12,-12.75394365660864,-12.163758087361956,-13.22820853900227
1768646871640,120,-8,-8.441706747818701,-8.1844206593955,-8.925781138302044
1768646871644,122,-6,-5.103358637988794,-6.071390685770039,-5.57920762923227
1768646871648,124,-4,-3.1534725861768154,-4.107264134936758,-3.609763954357991
1768646871652,126,-2,-2.2793479937284,-2.259950478669815,-2.7171741035573955
1768646871656,126,-2,-2.0228270857283737,-2.16462240434211,-2.4534883238652956
1768646871660,126,-2,-2.0684994228943903,-2.199090742432295,-2.504761216510584
1768646871664,126,-2,-2.2391522621923703,-2.0561311311087462,-2.6865089181811888
1768646871668,125,-3,-2.413278847237061,-3.10320572556,-2.867770738926272
1768646871672,125,-3,-2.5082005978571984,-3.2923180493535584,-2.9619053226473753
1768646871676,126,-2,-2.4999758744438245,-2.104545246536389,-2.948729967126783
1768646871680,126,-2,-2.401091134631856,-2.3275831863160557,-2.8470967878105413
1768646871684,125,-3,-2.213983397309802,-2.8707173913341677,-2.6616519367262645
1768646871688,126,-2,-1.9393677012567032,-2.325224134003549,-2.390247983603479
1768646871692,126,-2,-1.6322656329345957,-2.0599568397202037,-2.0848153493496335
1768646871696,127,-1,-1.4053355546348705,-1.361847278920715,-1.858239259294839
1768646871700,127,-1,-1.3394088328088405,-1.074344247745914,-1.793152937264143
1768646871704,126,-2,-1.3967319689217104,-2.1168034774304423,-1.8519437255769464
1768646871708,126,-2,-1.4452772498453863,-2.0912388123424117,-1.9013703000490707
1768646871712,127,-1,-1.3689530303263178,-1.2950099818497776,-1.8254008254186391
1768646871716,127,-1,-1.143722655980345,-1.1589618644887678,-1.6015389701865894
1768646871720,127,-1,-0.8229997924671602,-1.2505558471685168,-1.283799692675911
1768646871724,127,-1,-0.4836284712821439,-0.9535125078940752,-0.9477987311886116
1768646871728,128,0,-0.1908799990831662,-0.2566333703172487,-0.6575626848692402
1768646871732,128,0,0.0154458078520081,-0.152432622416585,-0.4530212543208229
1768646871736,128,0,0.1272330407851174,-0.3079147652050087,-0.3430846299222509
1768646871740,128,0,0.1621950071264599,-0.099417281117474,-0.3104127131066176
1768646871744,128,0,0.1467192564587427,-0.0927943696030406,-0.3285394418206118
1768646871748,128,0,0.104295847531981,-0.1506335862146237,-0.373863758898886
1768646871752,128,0,0.0583673646587272,-0.2412755096963834,-0.4229121915209712
1768646871756,128,0,0.0393372844881341,-0.2680829576438785,-0.4452204252410809
1768646871760,128,0,0.0822190048363387,-0.0857802154396691,-0.4055856501311132
1768646871764,128,0,0.2121462680791399,-0.1556831230709969,-0.2786683769894205
1768646871768,128,0,0.4280229125881782,-0.0502844410266225,-0.0657688966792364
1768646871772,129,1,0.7017573902213925,0.5985999996926232,0.204303185345436
1768646871776,129,1,0.9978181462146328,0.9223236639811228,0.4956876057914985
1768646871780,129,1,1.2910390695058067,0.703152897081041,0.7841318687166734
1768646871784,129,1,1.56201866903748,1.065050686560604,1.0514802165249952
1768646871788,130,2,1.7884048920163111,1.7267138982870187,1.2751804220415417
1768646871792,130,2,1.9621651491125929,1.7727065338101555,1.4456289369572632
1768646871796,130,2,2.1150540346524545,1.796368090994155,1.5936801779101084
1768646871800,130,2,2.302625942047883,1.7760787136412404,1.7757431465629434
1768646871804,130,2,2.5465657889681643,2.0413782705553087,2.014785848203278
1768646871808,131,3,2.802432547960074,2.700171323515874,2.2664214156244378
1768646871812,131,3,3.002467858862242,2.803291236670425,2.462016652578856
1768646871816,131,3,3.133840480773845,2.7731986603121466,2.58842659720281
1768646871820,131,3,3.266050594754746,2.7731269960420395,2.715756945224564
1768646871824,131,3,3.4966369004956777,3.07631649517263,2.941949645792899
1768646871828,132,4,3.870971308374561,3.611050460624395,3.3118030443346456
1768646871832,132,4,4.350371702047754,3.921075163947709,3.785776094974404
1768646871836,133,5,4.8464144709039925,4.637845956979648,4.275469977211285
1768646871840,133,5,5.279976927793649,4.907393298897995,4.70276138492606
1768646871844,133,5,5.616928514379431,4.952073743040577,5.034336344606022
1768646871848,134,6,5.869125085545637,5.682321041293944,5.281749793136409
1768646871852,134,6,6.078390960070898,5.895758514320407,5.485988303583804
1768646871856,134,6,6.295058363333818,5.611977748746738,5.697182507462525
1768646871860,134,6,6.5530654345379995,5.981984200834785,5.949607793220212
1768646871864,135,7,6.856590806399976,6.832639691545787,6.2473706207814335
1768646871868,135,7,7.192452636258447,6.803163367566816,6.576888914285932
1768646871872,135,7,7.550089665004463,6.773755334549171,6.927769176157927
1768646871876,136,8,7.921233169788224,7.726124380375324,7.292504286540263
1768646871880,136,8,8.286155206734936,7.87791559364943,7.651833566923704
1768646871884,136,8,8.615159110779516,7.914081671469093,7.97565164718395
1768646871888,137,9,8.892225885915094,8.717387087359866,8.246979843429129
1768646871892,137,9,9.136361256729815,8.859327271115978,8.484344472733692
1768646871896,137,9,9.389549799191684,8.626891113326904,8.730410969513276
1768646871900,137,9,9.671796204058662,8.999111683365804,9.00620640793749
1768646871904,138,10,9.950943627834608,9.75350893633756,9.27956045703503
1768646871908,138,10,10.170296161899389,9.893163213417733,9.492932381045758
1768646871912,138,10,10.305346951829828,9.668546998490452,9.621575959238678
1768646871916,138,10,10.377048350964245,9.818940752953926,9.687036144757537
1768646871920,138,10,10.401440960777794,9.811935105184736,9.705474444576014
1768646871924,138,10,10.333252518523746,9.903269541166718,9.630756581758613
1768646871928,138,10,10.063275462869033,9.776963172179087,9.353137374963454
1768646871932,137,9,9.467102631512583,8.740817744926893,8.749108377527799
1768646871936,136,8,8.463150382953842,7.788748911328054,7.7384481052889855
1768646871940,135,7,7.052859010527886,6.788774777476107,6.322704688912711
1768646871944,133,5,5.334637000097969,4.951662739740934,4.599198485222737
1768646871948,131,3,3.4761137039115577,2.6980099306219176,2.734740370016233
1768646871952,129,1,1.6415494816166332,0.8470669820825913,0.8935680977120515
1768646871956,128,0,-0.0803697809013197,-0.3418445468363575,-0.8354562988754637
1768646871960,126,-2,-1.689425239956969,-2.074132007768511,-2.4518635152391823
1768646871964,124,-4,-3.224933284487821,-4.196298713152678,-3.994438397702619
1768646871968,123,-5,-4.704683081369315,-5.16465497419936,-5.480683114366771
1768646871972,122,-6,-6.093310796402093,-6.269289746266561,-6.875593712150171
1768646871976,120,-8,-7.31288585235708,-8.270204015798198,-8.101559109613511
1768646871980,119,-9,-8.28811142524931,-9.101201522174197,-9.083056739283109
1768646871984,119,-9,-8.99081791575617,-9.227876370451693,-9.791741244861914
1768646871988,118,-10,-9.441158666887173,-10.087562645630271,-10.248086366687993
1768646871992,118,-10,-9.66960710945778,-10.389671074148357,-10.482933183650571
1768646871996,118,-10,-9.690183139740606,-10.115817020506762,-10.510274550063183
1768646872000,118,-10,-9.517852851410067,-10.29784096378202,-10.34477863243766
1768646872004,118,-10,-9.208412375482991,-10.017720147626624,-10.042004301292446
1768646872008,119,-9,-8.870479811232865,-9.30354501818304,-9.710532220507634
1768646872012,119,-9,-8.622854884649037,-9.187575353574312,-9.469157639002866
1768646872016,119,-9,-8.525076742283822,-9.292354433615834,-9.377308049434706
1768646872020,119,-9,-8.539513094547553,-9.175822898452031,-9.39734032541546
1768646872024,119,-9,-8.557770740115943,-9.09868523182366,-9.421091167745615
1768646872028,119,-9,-8.473489457645925,-9.277084205618031,-9.34243460803006
1768646872032,119,-9,-8.251012883203012,-9.15392980094144,-9.125884736004496
1768646872036,120,-8,-7.939646257539265,-8.383800069963268,-8.82099165248804
1768646872040,120,-8,-7.622742069255009,-8.04396585552917,-8.511008664548282
1768646872044,120,-8,-7.350556820214845,-8.285503846703534,-8.245279191647617
1768646872048,120,-8,-7.118939166447949,-8.054383812225392,-8.018793357516083
1768646872052,121,-7,-6.897009596926671,-7.40427382746311,-7.801209839218449
1768646872056,121,-7,-6.65708944791558,-7.121267896223213,-7.566252017720564
1768646872060,121,-7,-6.384851467437882,-7.314247087070384,-7.29996401296218
1768646872064,121,-7,-6.087275965416313,-7.033527259403929,-7.0083590242540295
1768646872068,122,-6,-5.800636308431197,-6.292039297565814,-6.727032183188662
1768646872072,122,-6,-5.575653111761374,-6.193567301903439,-6.507159663832057
1768646872076,122,-6,-5.44301421820992,-6.302524970215956,-6.380019093429636
1768646872080,122,-6,-5.396160067870614,-6.166466737783331,-6.338809003257605
1768646872084,122,-6,-5.40783371786159,-6.16802470131782,-6.355574982951059
1768646872088,122,-6,-5.453683521039271,-6.188694964129378,-6.405699046884789
1768646872092,122,-6,-5.512803817025722,-6.266210672320206,-6.468741956574419
1768646872096,122,-6,-5.549527440339362,-6.260725060183814,-6.509791455560695
1768646872100,122,-6,-5.507860160756273,-6.173073254098238,-6.473116302015173
1768646872104,122,-6,-5.341783114586166,-6.226384004129444,-6.312132015325756
1768646872108,122,-6,-5.065464912506483,-6.072563106144052,-6.040330215493851
1768646872112,123,-5,-4.771776591186729,-5.452375540114857,-5.750785186934624
