timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1768646870953,-0.375152587890625,-0.9261322021484376,0.1458587646484375,0.0261735469102859,-0.0113091133534908,-0.0042248386889696
1768646870960,-0.3755035400390625,-0.9240264892578124,0.1521759033203125,0.0014671353856101,-0.013629525899887,0.0001872202265076
1768646870971,-0.36810302734375,-0.9189605712890624,0.148529052734375,-0.0116223013028502,0.0077953389845788,0.0084227798506617
1768646870981,-0.366119384765625,-0.914764404296875,0.1458282470703125,-0.0277746394276618,0.0189326778054237,0.01136424113065
1768646870991,-0.3683319091796875,-0.9150390625,0.1452484130859375,-0.03965899720788,0.0138329910114407,0.0124105969443917
1768646871001,-0.3697662353515625,-0.919464111328125,0.1410675048828125,-0.0532123558223247,0.0232768263667821,0.0104039050638675
1768646871011,-0.3746337890625,-0.9217376708984376,0.1338348388671875,-0.0612122230231761,0.0353742353618145,0.0088872350752353
1768646871021,-0.3747711181640625,-0.92108154296875,0.129302978515625,-0.0667966082692146,0.0367982275784015,0.0092161353677511
1768646871031,-0.369476318359375,-0.9205322265625,0.1273040771484375,-0.0691559016704559,0.0352775640785694,0.010946923866868
1768646871041,-0.367919921875,-0.919586181640625,0.1233673095703125,-0.0692552402615547,0.032102808356285,0.0094345146790146
1768646871051,-0.371490478515625,-0.9216461181640624,0.1171112060546875,-0.0698832124471664,0.019381420686841,0.0051082093268632
1768646871061,-0.3724822998046875,-0.9249725341796876,0.110870361328125,-0.0646112188696861,0.0212749280035495,-0.0026903252582997
1768646871071,-0.3712158203125,-0.923858642578125,0.10784912109375,-0.057796187698841,0.0175843201577663,-0.0061998390592634
1768646871081,-0.3662261962890625,-0.924468994140625,0.102630615234375,-0.0500991195440292,0.0149773517623543,-0.0069295451976358
1768646871091,-0.3619842529296875,-0.923187255859375,0.1009521484375,-0.0419431887567043,0.0163480807095766,-0.0029007149860262
1768646871101,-0.354095458984375,-0.9247283935546876,0.0981597900390625,-0.0342399962246418,0.0201042033731937,0.0054560182616114
1768646871111,-0.3561859130859375,-0.92626953125,0.0981597900390625,-0.0262246802449226,0.0172056183218956,0.0038882151711732
