timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1770451377544,-0.2259368896484375,-0.9651947021484376,-0.1224822998046875,-0.017886321991682,0.0133685357868671,0.0080653829500079
1770451377553,-0.2258148193359375,-0.967132568359375,-0.1234893798828125,-0.0129091404378414,0.0162423532456159,0.0149413989856839
1770451377561,-0.228424072265625,-0.9654541015625,-0.132080078125,-0.0083434171974658,0.0110435960814356,0.0169539488852024
1770451377571,-0.231842041015625,-0.9635162353515624,-0.1290740966796875,-0.0055843824520707,0.0002532666258048,0.0166948232799768
1770451377581,-0.2379150390625,-0.961334228515625,-0.1298675537109375,-0.004113252274692,-0.0049398974515497,0.006662696134299
1770451377591,-0.2457733154296875,-0.96502685546875,-0.1305999755859375,-0.0115216337144374,0.0068930597044527,0.0043183155357837
1770451377602,-0.23736572265625,-0.9638824462890624,-0.12188720703125,-0.0142162200063467,0.0140660181641578,0.0067361998371779
1770451377612,-0.2357177734375,-0.9545745849609376,-0.12164306640625,-0.0169108062982559,0.0180181488394737,0.00332921766676
1770451377622,-0.2439422607421875,-0.9587249755859376,-0.1304779052734375,-0.0087194554507732,0.0059100869111716,-0.001374990097247
1770451377632,-0.2411346435546875,-0.9560699462890624,-0.139190673828125,-0.0032487902790308,-0.0265687592327594,-0.0023278691805899
1770451377642,-0.2379608154296875,-0.9531707763671876,-0.1341094970703125,0.0047622644342482,-0.0225596372038126,-0.0133882435038685
1770451377652,-0.2413330078125,-0.9593658447265624,-0.1339569091796875,0.0112457303330302,-0.0137080885469913,-0.0184951201081275
1770451377662,-0.2376556396484375,-0.9600372314453124,-0.1233673095703125,0.0114401411265134,0.0001384843781124,-0.0162791050970554
1770451377672,-0.230438232421875,-0.9638671875,-0.119476318359375,0.0072933328337967,0.0095141427591443,-0.0119538651779294
1770451377682,-0.2271881103515625,-0.9700164794921876,-0.117156982421875,-0.0037113812286406,0.0092438319697976,0.0026988473255187
1770451377692,-0.2232513427734375,-0.96661376953125,-0.1154022216796875,-0.0139408493414521,0.0180604923516511,0.0095053547993302
1770451377702,-0.2275543212890625,-0.965667724609375,-0.118988037109375,-0.0245591383427381,0.0260385256260633,0.0163688529282808
1770451377712,-0.232177734375,-0.9626007080078124,-0.11627197265625,-0.028863338753581,0.0353894159197807,0.0201710481196641
1770451377722,-0.2319488525390625,-0.9641571044921876,-0.128265380859375,-0.032822661101818,0.0233687050640583,0.0214051567018032
1770451377733,-0.2332305908203125,-0.9647064208984376,-0.1251068115234375,-0.0387790873646736,0.0147826746106147,0.0237016007304191
1770451377742,-0.237335205078125,-0.959930419921875,-0.123321533203125,-0.0361667908728122,0.0196272302418947,0.0196741018444299
1770451377752,-0.23907470703125,-0.9604644775390624,-0.1319427490234375,-0.028269188478589,0.0103975133970379,0.0120894201099872
1770451377762,-0.242706298828125,-0.9621429443359376,-0.135101318359375,-0.0247210580855608,-0.0018362496048212,0.0039273635484278
1770451377772,-0.2443389892578125,-0.958221435546875,-0.128997802734375,-0.0219713449478149,0.0045446841977536,-0.0046512107364833
1770451377782,-0.2428436279296875,-0.9573211669921876,-0.128662109375,-0.0246922969818115,0.0124966166913509,-0.0076789585873484
1770451377793,-0.2362823486328125,-0.959442138671875,-0.125274658203125,-0.0289256572723388,0.0210019536316394,-0.0055047539062798
1770451377803,-0.2342376708984375,-0.96209716796875,-0.1262969970703125,-0.0280715823173522,0.0310788229107856,-0.002412823960185
1770451377813,-0.2319793701171875,-0.9639434814453124,-0.1278839111328125,-0.0307693649083375,0.0374240726232528,0.0071271518245339
