timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1770452775292,122,-6,-4.65507495716753,-9.354667452876654,-9.14485643512014
1770452775296,122,-6,-4.801261977580085,-9.48262870324796,-9.289902114001311
1770452775300,122,-6,-4.892573534177185,-9.488086575325768,-9.381199603799889
1770452775304,122,-6,-4.8692411848671435,-9.33126547603495,-9.360512641427908
1770452775308,122,-6,-4.712722288640444,-9.478906507293772,-9.208372888065222
1770452775312,122,-6,-4.4315420101484655,-9.234358572407702,-8.930734372197328
1770452775316,123,-5,-4.057602644141072,-8.678532079784986,-8.557675288592748
1770452775320,123,-5,-3.625747352648097,-8.230143876117005,-8.124569472269457
1770452775324,124,-4,-3.1324177633670267,-7.623163801043157,-7.630103839441487
1770452775328,124,-4,-2.5173362192705886,-7.198895567889834,-7.015890706431956
1770452775332,125,-3,-1.7108068070114053,-6.549395057396715,-6.212232344123757
1770452775336,126,-2,-0.7229733567540741,-5.397871787171388,-5.227561799471308
1770452775340,127,-1,0.3105376846876333,-4.460328627128534,-4.195663018926059
1770452775344,128,0,1.1936047199969924,-3.4364009821148516,-3.3122458200536142
1770452775348,129,1,1.814138480306991,-2.3672630742706775,-2.6905117059370953
1770452775352,129,1,2.2439100580283564,-2.453336491902854,-2.259978948307768
1770452775356,129,1,2.683467436016899,-2.503784853420393,-1.82053261225912
1770452775360,130,2,3.279043356798834,-1.319238570113395,-1.22583151734051
1770452775364,131,3,3.972321214913261,-0.6152063122458395,-0.5340532912372509
1770452775368,131,3,4.524667098922356,-0.1546286009735964,0.0165912982267819
1770452775372,132,4,4.700017520818994,0.251895034558669,0.1908951962167941
1770452775376,131,3,4.4555556611159375,-0.204050019753593,-0.0532426445214508
1770452775380,131,3,3.9892646510086895,-0.6190201730111147,-0.5177793222314802
1770452775384,130,2,3.609105209711609,-1.3232189364989866,-0.8953806420338317
1770452775388,130,2,3.527246952464401,-1.4321663791275037,-0.975138280333942
1770452775392,131,3,3.739936689756581,-0.5379949308521357,-0.7622769973700909
1770452775396,131,3,4.0740766286611585,-0.3888231982915808,-0.4302464733298277
1770452775400,131,3,4.332383145882095,-0.4667859881393759,-0.1745712721745338
1770452775404,131,3,4.401236200784298,-0.4403598843711163,-0.106190874954128
1770452775408,131,3,4.259403477004314,-0.3631472703370892,-0.2452709144887528
1770452775412,131,3,3.93353564028712,-0.6231352805528401,-0.566748908256911
1770452775416,130,2,3.465843006726848,-1.321636302083315,-1.031186719748214
1770452775420,130,2,2.9049602809684085,-1.5196263047327612,-1.5915836111899604
