timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1768725256509,-0.0997161865234375,-0.9732513427734376,-0.1993408203125,0.0031220237724483,-0.0149858733639121,0.0005014732014387
1768725256517,-0.100067138671875,-0.97760009765625,-0.204742431640625,0.0085889603942632,-0.0050853062421083,-0.0041444110684096
1768725256527,-0.1005706787109375,-0.979766845703125,-0.2037811279296875,0.0125743811950087,0.0124145913869142,-0.0042488072067499
1768725256537,-0.0992889404296875,-0.9788055419921876,-0.199127197265625,0.0144290067255496,0.0194072537124156,-0.0077426079660654
1768725256547,-0.0971221923828125,-0.978302001953125,-0.1942138671875,0.0162900239229202,0.0119221732020378,-0.0030245520174503
1768725256560,-0.09173583984375,-0.9756317138671876,-0.192413330078125,0.0154982656240463,0.000956873758696,-0.0022540995851159
1768725256567,-0.0901947021484375,-0.9720458984375,-0.188232421875,0.0087578054517507,-0.0064563015475869,-0.0007291734800674
1768725256577,-0.0889129638671875,-0.97210693359375,-0.185150146484375,-0.003524693660438,-0.0084430193528532,-0.0036466664168983
1768725256587,-0.090179443359375,-0.9730682373046876,-0.183807373046875,-0.018094316124916,-0.0137696079909801,-0.0051992894150316
1768725256597,-0.08819580078125,-0.9724578857421876,-0.1849517822265625,-0.0247791167348623,-0.0125296404585242,-0.0046032737009227
1768725256607,-0.084716796875,-0.969482421875,-0.190948486328125,-0.0326277166604995,-0.0035699673462659,0.0014745922526344
1768725256617,-0.0835113525390625,-0.968841552734375,-0.1916961669921875,-0.0363950245082378,-0.0090211918577551,0.0092483591288328
1768725256627,-0.080535888671875,-0.9645233154296876,-0.1934356689453125,-0.034487135708332,-0.0200053993612527,0.0145898619666695
1768725256637,-0.078338623046875,-0.9644927978515624,-0.1982421875,-0.0325875058770179,-0.023692812770605,0.0191625095903873
1768725256648,-0.0800323486328125,-0.9686431884765624,-0.2028045654296875,-0.0312812253832817,-0.0198328271508216,0.0236249025911092
1768725256658,-0.0848846435546875,-0.959625244140625,-0.2071990966796875,-0.0146662946790456,-0.0106987170875072,0.032897762954235
