timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769249796116,130,2,1.6980536892178144,1.328416880513305,1.08412484731737
1769249796120,129,1,0.9708379924208096,0.0144260441920012,0.3598157832681472
1769249796124,128,0,0.2805049567327933,-0.5028126860377168,-0.3269409567108279
1769249796128,128,0,-0.3714997328913788,-0.9548563704390997,-0.9733120448198034
1769249796132,127,-1,-0.9796986354669012,-1.6359290253086267,-1.574453812138079
1769249796136,127,-1,-1.5196782574914838,-2.027024057835992,-2.1076172556285413
1769249796140,126,-2,-1.9334615511983213,-2.7207604925423343,-2.515811095359517
1769249796144,126,-2,-2.1499602809591387,-2.7734652096470143,-2.727653763140062
1769249796148,126,-2,-2.134936855463489,-2.771759514645346,-2.707929176838337
1769249796152,126,-2,-1.9255550064754563,-2.814853590263499,-2.4930655586143944
1769249796156,127,-1,-1.6106453214363716,-1.9006341149373551,-2.1719058316825404
1769249796160,127,-1,-1.2658776598845345,-1.8743814966539976,-1.8206541850363969
1769249796164,127,-1,-0.8998441390471972,-1.704082293649694,-1.4483650688684917
1769249796168,128,0,-0.4626059715003782,-0.8498118275690657,-1.0051696807785215
1769249796172,128,0,0.0897261057978137,-0.8110854505249572,-0.4469763024461608
1769249796176,129,1,0.7354941732710834,0.1100520805601081,0.2047406600971137
1769249796180,130,2,1.3918541556258983,1.0382654840839742,0.8671790236993038
1769249796184,130,2,1.9828656406005745,1.3431072069269945,1.4645020088583451
1769249796188,131,3,2.5076755626170963,2.054061126070035,1.9961556889236625
1769249796192,131,3,3.0409437977633003,2.245169292145143,2.536889247637457
1769249796196,132,4,3.661458224785682,3.0369105533492533,3.164923335419985
1769249796200,133,5,4.370132376526568,4.050083589400625,3.880376403344525
1769249796204,133,5,5.060884433242673,4.30482651034942,4.577087771008148
1769249796208,134,6,5.559598452462495,5.009122685092163,5.081660556570363
1769249796212,134,6,5.70315394114477,5.303366870536126,5.231577360199088
1769249796216,134,6,5.414283196629649,4.892158592295477,4.949570358792371
1769249796220,133,5,4.730406183836376,4.196370013545206,4.272971946282877
1769249796224,132,4,3.770699417766143,3.08028176304522,3.321192658892766
1769249796228,131,3,2.67140956686865,2.1840164826995787,2.2305665665290637
1769249796232,130,2,1.5420541415261213,1.1316563549331415,1.1099821431797143
1769249796236,129,1,0.4637998959623363,-0.0245445825690471,0.0395958690337263
1769249796240,128,0,-0.4999765604477058,-0.8573228640968916,-0.9176106355373582
1769249796244,127,-1,-1.3199941020077357,-1.9878967316402976,-1.731673393554467
1769249796248,126,-2,-2.036375320664582,-2.743804527379124,-2.441646311145987
1769249796252,126,-2,-2.7579098329428486,-3.001156695080917,-3.155815960291217
1769249796256,125,-3,-3.590076686347576,-3.9155675365183455,-3.9796790437734946
1769249796260,124,-4,-4.5363752050495965,-4.994731374448573,-4.916616541233876
1769249796264,123,-5,-5.465476036668331,-5.932368344117532,-5.835295912620581
1769249796268,122,-6,-6.186412994364154,-6.819367231677752,-6.545997920768514
1769249796272,122,-6,-6.575186884341802,-6.9895903139446105,-6.9271687610837995
1769249796276,122,-6,-6.653106055760507,-6.919067961759576,-7.001312959982874
1769249796280,122,-6,-6.565192652863017,-7.052278188672957,-6.910664454131556
1769249796284,122,-6,-6.485986192768847,-6.9236606460229035,-6.823778771583923
1769249796288,122,-6,-6.5186475635082,-6.873780945026199,-6.839937361322367
1769249796292,122,-6,-6.644918847811067,-7.001494706017928,-6.944704581848218
1769249796296,122,-6,-6.761795077354295,-6.8830471231512895,-7.046188188118229
1769249796300,122,-6,-6.807785591458902,-7.179775691614765,-7.092858155548223
1769249796304,121,-7,-6.908098001871095,-7.798728737184888,-7.208203658235405
1769249796308,121,-7,-7.373304606730538,-8.102764602018482,-7.686962266601409
1769249796312,120,-8,-8.387002090176306,-8.768754918907627,-8.693347907117687
1769249796316,120,-8,-9.435071943376489,-9.168556305984742,-9.70685465544964
1769249796320,121,-7,-8.892287021784552,-7.9045068349879966,-9.1165616582674
1769249796324,125,-3,-4.364864146735047,-4.139175381450162,-4.553825802614192
1769249796328,133,5,5.963072554717142,4.194404420591668,5.780609799189593
1769249796332,148,20,21.58227660921865,18.92447243363131,21.380365878058832
1769249796336,167,39,38.82605663006489,38.11103545942345,38.59555491157612
1769249796340,183,55,52.00216772122802,53.8171925640897,51.75194761905234
1769249796344,187,59,56.17286500608612,58.013299566706486,55.92351136534033
1769249796348,179,51,49.8457614026766,49.954996398724944,49.621591641136376
1769249796352,163,35,35.70993924522633,34.00993607614868,35.529392244611685
1769249796356,146,18,18.955014492691348,17.01701622280822,18.82044857276875
1769249796360,133,5,4.447794519769345,3.9380735910280262,4.341985079264178
1769249796364,124,-4,-5.335818057108677,-5.04059966094116,-5.44041079684447
1769249796368,119,-9,-10.564058667490404,-10.003448615331257,-10.688136568694883
1769249796372,117,-11,-12.840275386685285,-12.1260805707574,-12.98546091341782
1769249796376,115,-13,-13.727177039082042,-13.918075608926912,-13.877099107852189
1769249796380,114,-14,-14.011359741330647,-15.18884672327865,-14.143869144027589
1769249796384,114,-14,-13.872764839895964,-14.873657402591189,-13.9744321385213
1769249796388,116,-12,-13.397818243045933,-13.251957312258943,-13.471426383769122
1769249796392,117,-11,-12.81510317298445,-11.91260865693269,-12.87512449978967
1769249796396,117,-11,-12.340859354782376,-12.23704379219184,-12.400431941123154
1769249796400,116,-12,-11.982199964478658,-12.881367435701115,-12.042860742391603
1769249796404,117,-11,-11.59329314367716,-12.19410315471286,-11.646551503072065
1769249796408,118,-10,-11.093436204499088,-10.97656196825272,-11.131187469627166
1769249796412,119,-9,-10.563153396973023,-10.230028790828465,-10.585201685088606
1769249796416,119,-9,-10.127172109618094,-9.999820430451711,-10.138903677964937
1769249796420,119,-9,-9.801466969092338,-10.124590060816187,-9.806396500740048
1769249796424,119,-9,-9.488977102166592,-10.008715376914171,-9.48540236342891
1769249796428,120,-8,-9.098263848501992,-9.162317992950506,-9.082706633465031
1769249796432,121,-7,-8.62364541904058,-8.141895686466775,-8.595429042233025
1769249796436,121,-7,-8.110697784286966,-8.08291291030599,-8.071959779895888
1769249796440,121,-7,-7.586039069530319,-8.13202793170195,-7.538396890472244
1769249796444,122,-6,-7.045447722960646,-6.979496005101146,-6.988360198496819
1769249796448,123,-5,-6.487353739059774,-6.281771587236486,-6.419560109313826
1769249796452,123,-5,-5.92571315234008,-6.037824774956007,-5.846767556229114
1769249796456,124,-4,-5.369503260716048,-5.243538275884136,-5.279522959588492
1769249796460,124,-4,-4.8062551251602965,-5.005354262467711,-4.705248790879857
1769249796464,125,-3,-4.20951787022915,-4.14552151655493,-4.097645298714833
1769249796468,126,-2,-3.557843733257617,-3.1520323390154648,-3.435756070819785
1769249796472,126,-2,-2.853742464104995,-3.2189977436432153,-2.721963870393778
1769249796476,127,-1,-2.1385400332720828,-2.1021519746023096,-1.9967230618167504
1769249796480,128,0,-1.486671344972546,-1.1720902478068156,-1.3339761869462592
1769249796484,128,0,-0.9643518708005074,-1.0532799621344664,-0.8004750333135113
1769249796488,129,1,-0.5768799870864414,-0.2313829498508728,-0.4023197591696337
1769249796492,129,1,-0.2574247237324001,-0.2415718273382123,-0.0726893769240526
1769249796496,129,1,0.0816475369909273,-0.0746413129960972,0.2767884449472948
1769249796500,130,2,0.4785832038219324,0.7286521143153863,0.6847873048612481
1769249796504,130,2,0.9017727930864126,1.0245048092032518,1.1191405515068265
1769249796508,131,3,1.2981754164457655,1.6565380370158187,1.5259124212784867
1769249796512,131,3,1.6558639923013043,1.808571063164076,1.893067359755357
1769249796516,131,3,2.013048069165071,1.8616538382677308,2.2596254194571523
1769249796520,132,4,2.41075624059215,2.695984336176255,2.6674516546810567
1769249796524,132,4,2.850278625855954,3.099457854714154,3.118029666119835
1769249796528,133,5,3.304204061630026,3.4531427931235568,3.583571974897687
1769249796532,133,5,3.763547495597085,4.070309717315638,4.054362773121393
1769249796536,134,6,4.262682639347436,4.460929077219045,4.563932565012016
