timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769247158552,123,-5,-3.582571202234141,-5.830354050835505,-5.651116018445245
1769247158556,124,-4,-2.939042331744057,-4.801420299456183,-5.010962439498768
1769247158560,124,-4,-2.409445052348583,-4.6858120856731045,-4.48710980223473
1769247158564,124,-4,-2.1770307093022314,-4.760287123396992,-4.260599101878322
1769247158568,124,-4,-2.221177421624325,-4.741854178054421,-4.307881180046023
1769247158572,124,-4,-2.396558166951781,-4.839468358387991,-4.483181222422006
1769247158576,124,-4,-2.5349400084211235,-4.6703409457953615,-4.620533000456622
1769247158580,124,-4,-2.485538664965724,-4.718055851238365,-4.571620890802457
1769247158584,124,-4,-2.122149705590097,-4.652443067391182,-4.210954397447889
1769247158588,125,-3,-1.3812437665673318,-3.753149069753583,-3.4743002955829505
1769247158592,126,-2,-0.3321587873156819,-2.759872239509881,-2.4300710228794236
1769247158596,127,-1,0.7867393066951318,-1.614082414727651,-1.3158094550032078
1769247158600,128,0,1.6262648509175477,-0.6864566472830804,-0.4798466343415881
1769247158604,128,0,1.8737010346014604,-0.5967616363747736,-0.234500057446632
1769247158608,128,0,1.4153548366582065,-0.7340241468565645,-0.6940184568047696
1769247158612,127,-1,0.411425234521658,-1.6982694486848788,-1.6990145660844702
1769247158616,125,-3,-0.7836892395537793,-3.548982439418933,-2.895163154622793
1769247158620,124,-4,-1.8171354287643913,-4.655958310635915,-3.929541175359457
1769247158624,124,-4,-2.505639941516528,-4.530610072213927,-4.619850597408636
1769247158628,124,-4,-2.8508777781146875,-4.716425695138826,-4.968830137576017
1769247158632,123,-5,-2.929894904028002,-5.6340427839148735,-5.0525274690502275
1769247158636,123,-5,-2.799066220610162,-5.4668850722720315,-4.92479298831945
1769247158640,124,-4,-2.4878887189741805,-4.688763473446756,-4.614223372902115
1769247158644,124,-4,-2.033792282460776,-4.355104394746446,-4.160213843851492
1769247158648,125,-3,-1.4900793156200656,-3.863800307919088,-3.6183933736696288
1769247158652,125,-3,-0.9077482785314716,-3.3278932187952135,-3.0396013172809866
1769247158656,126,-2,-0.3249730236003307,-2.7135657831872058,-2.4596708532816356
1769247158660,126,-2,0.2323255433837254,-2.3110109431614743,-1.902908758579344
1769247158664,127,-1,0.7622687843475537,-1.6592484407467252,-1.3723647610230678
1769247158668,128,0,1.3112446716386232,-0.4758378101401512,-0.8242246544193694
1769247158672,128,0,1.9647349014652984,-0.5790675274638244,-0.1736981962512529
1769247158676,128,0,2.770074109268906,-0.4075415406546283,0.6285165338230136
1769247158680,130,2,3.649262569025845,1.5433785773930009,1.5062351176554278
1769247158684,131,3,4.415378657152714,2.517844905331895,2.2720818281933397
1769247158688,131,3,4.906854318578915,2.4827218944421285,2.763150649640301
1769247158692,131,3,5.105398394654539,2.562197397771713,2.960886423570677
1769247158696,131,3,5.111948946652137,2.526785767421156,2.966576355726803
1769247158700,131,3,5.013157800164183,2.745147125432724,2.866648121237945
1769247158704,131,3,4.778323652491133,2.365050767459322,2.630066847807768
1769247158708,130,2,4.281019081991621,1.7863044063122886,2.1309849324599224
1769247158712,130,2,3.4224935794075053,1.337917738728304,1.2717390002661175
1769247158716,128,0,2.25525993896332,-0.1457175525098799,0.105152092295107
1769247158720,127,-1,1.0052988890949268,-1.477080435745577,-1.1436129331039782
1769247158724,126,-2,-0.0374528282335447,-2.3458701516132434,-2.185659887678572
1769247158728,125,-3,-0.6905623982429865,-3.3378947560626835,-2.8389431708325668
1769247158732,125,-3,-0.9858413407393368,-3.4950432238964377,-3.135164491576968
1769247158736,125,-3,-1.1238008354772884,-3.1341294193897733,-3.2747436368537266
1769247158740,125,-3,-1.3072494203595348,-3.468341398959188,-3.4600899442717665
1769247158744,124,-4,-1.5904198218054977,-4.204856973365501,-3.744156550310303
1769247158748,124,-4,-1.8635801618972248,-4.392487479109654,-4.015847927090556
1769247158752,124,-4,-1.962011014326337,-4.350754818705736,-4.110710733775293
1769247158756,124,-4,-1.7835462134151423,-4.118693701754797,-3.928769153816192
1769247158760,125,-3,-1.3274598857515922,-3.462938773192885,-3.4714893229551844
1769247158764,125,-3,-0.6729827797212027,-3.009807884961067,-2.8181869811662237
1769247158768,126,-2,0.0347367642299847,-2.587364938638744,-2.1121253256845045
1769247158772,126,-2,0.5767260897795261,-1.9531836704601857,-1.5706650600976777
1769247158776,127,-1,0.6885947039380887,-1.4935872379619402,-1.45841463039302
1769247158780,126,-2,0.167729769744257,-1.925190145255622,-1.9788878009488868
1769247158784,125,-3,-0.994616414533588,-3.477504128446004,-3.1402313627712486
1769247158788,123,-5,-2.565616567999174,-5.010542541704764,-4.707580944061959
1769247158792,122,-6,-4.157431407311581,-6.412957237259266,-6.292386940860831
1769247158796,120,-8,-5.3918904665044955,-7.949126897681169,-7.519478055987178
1769247158800,120,-8,-6.042039087050371,-8.323636698500948,-8.167370005886962
1769247158804,120,-8,-6.087324061651674,-7.995311822809708,-8.21853351347445
1769247158808,120,-8,-5.680934568824403,-8.366248601566856,-7.822356938927634
1769247158812,120,-8,-5.045577693522359,-7.975261410595597,-7.19243523544787
1769247158816,122,-6,-4.294456566577521,-6.263189349997857,-6.434872151561569
1769247158820,123,-5,-3.217091708835805,-4.915321703631053,-5.340301165472909
1769247158824,125,-3,-1.2069102747623657,-3.272365362272402,-3.310622701334592
1769247158828,128,0,2.4423401792100554,0.0048863271121692,0.3507626616379955
1769247158832,133,5,7.878022595748588,4.769012350813565,5.785898291833719
1769247158836,139,11,14.072104519157143,11.08160783081748,11.967470155985753
1769247158840,145,17,18.816917760784666,16.892600820652696,16.693783483761788
1769247158844,146,18,19.57829995090496,17.986949927073507,17.440386365030907
1769247158848,141,13,14.825271257566031,12.887218958406756,12.68655641176604
1769247158852,131,3,5.038070125770738,2.8786263944464805,2.917457951291129
1769247158856,118,-10,-7.2554605725433055,-9.85731034218973,-9.344706432636324
1769247158860,107,-21,-18.47371121722086,-21.13105676700681,-20.533192803207545
1769247158864,100,-28,-25.475394974651184,-27.708712800766644,-27.52160143642076
1769247158868,99,-29,-26.79984181790605,-29.37191721625384,-28.853825108577553
1769247158872,102,-26,-23.09055990895741,-25.656062418607068,-25.16495447453552
1769247158876,110,-18,-16.569574599438628,-18.296183219244675,-18.66240122782931
1769247158880,116,-12,-9.886078540382822,-11.559575282918154,-11.984121115324516
1769247158884,121,-7,-4.954997970789964,-7.156616174511917,-7.042479707386239
1769247158888,123,-5,-2.3643439646124724,-4.871883090542145,-4.431184591898457
1769247158892,124,-4,-1.5537868923858662,-4.0100857622332695,-3.5997308102790613
1769247158896,124,-4,-1.499403873075549,-3.941954697160176,-3.532450378103805
1769247158900,124,-4,-1.4068297108915966,-3.674667989165906,-3.4371113938041677
1769247158904,125,-3,-1.0298024713395844,-2.984400924279325,-3.063128973830516
1769247158908,125,-3,-0.5446488346601299,-2.829650243448421,-2.5802251100515545
1769247158912,126,-2,-0.1916561184628922,-2.0519875592402377,-2.2246487671283357
1769247158916,126,-2,0.0079441706585707,-1.7461050598162986,-2.0175517712144866
1769247158920,125,-3,0.2610047579111916,-2.7944138964049428,-1.7542167762941112
1769247158924,126,-2,0.7796579749070371,-1.6838323591990112,-1.2252671860616031
1769247158928,128,0,1.5652184386850676,-0.011333915856273,-0.4320505774427672
1769247158932,128,0,2.4080590493830742,0.1994181722518559,0.4147404388190865
1769247158936,129,1,3.081417657981293,1.1252660266510135,1.0904226799014056
1769247158940,129,1,3.5250521809947024,1.4370098230399535,1.5388622279154474
1769247158944,129,1,3.8607508746023145,1.2250292907891491,1.8842777440756868
1769247158948,130,2,4.265063169435937,2.2245973475150813,2.301226837258824
1769247158952,131,3,4.838064716221909,3.0210480526456136,2.8847822712977704
1769247158956,131,3,5.560680791624329,3.453107227341749,3.612600931413412
1769247158960,132,4,6.319083071726664,4.188779572623215,4.372759870282405
1769247158964,132,4,6.938889421007992,4.654877125119033,4.996278208055434
1769247158968,133,5,7.232142737009841,4.877585613470599,5.298763000681417
1769247158972,133,5,7.095490194199122,5.4812193418760184,5.175187222279869
1769247158976,133,5,6.6257496072016835,5.115568729543129,4.717633975313021
1769247158980,131,3,6.125439007338731,3.5973987855486778,4.2258550359177915
1769247158984,131,3,5.919995131230094,3.4792674441464086,4.026519530542111
1769247158988,132,4,6.1042755338973365,4.049106146427251,4.217222413039485
1769247158992,132,4,6.4569314409418475,4.54565249132735,4.577817935498547
1769247158996,133,5,6.6304239925348725,5.052776663775704,4.760233204527697
1769247159000,133,5,5.178708665785935,7.225368958508558,6.732516949174418
1769247159004,133,5,5.3568840988918325,6.956834626400713,6.907135172614361
1769247159008,133,5,5.753061243485224,7.170140269056041,7.296521108338606
1769247159012,134,6,6.045479793547578,8.066749325511669,7.583901615472447
1769247159016,134,6,5.958778809577177,7.909043414766038,7.49682910956345
1769247159020,133,5,5.490447455893667,7.249409581885511,7.031522104963152
1769247159024,133,5,4.964761945214918,6.841858253941034,6.508563713535306
1769247159028,132,4,4.844462099685134,6.332598130532199,6.3879743335630925
1769247159032,133,5,5.413152556703832,6.850972390623562,6.953463513912738
1769247159036,134,6,6.562936762845868,8.183559466998606,8.098993471402318
1769247159040,136,8,7.86471769283265,9.938267778049948,9.396820533111176
1769247159044,137,9,8.87951853895823,11.161706145342151,10.408146531750372
1769247159048,137,9,9.460303771047432,10.958701766653576,10.986066208598247
1769247159052,137,9,9.79815506103932,11.240120079151264,11.3223796418211
1769247159056,138,10,10.199876802654034,11.775964783791188,11.724216908190645
1769247159060,138,10,10.8218621008306,12.370939697668192,12.34675573219366
1769247159064,140,12,11.595756419803465,13.703241609802417,13.119307878039807
1769247159068,140,12,12.37210779015028,14.413212693336895,13.890946070637886
1769247159072,141,13,13.097574276321836,14.764802897300507,14.609489274518296
1769247159076,141,13,13.832890775809682,15.243810063127905,15.338947144600011
1769247159080,142,14,14.611192508748369,15.922755964071934,16.11484543711041
1769247159084,143,15,15.322816865628862,17.103009682983934,16.826414541053126
1769247159088,144,16,15.785151593268434,18.06214261307288,17.287519550402077
1769247159092,144,16,15.93472572193618,18.033113317040876,17.432827748563042
1769247159096,143,15,15.914649432307437,17.045981341739182,17.407354434310694
1769247159100,143,15,15.932124714267108,17.031660503124485,17.42113031911407
1769247159104,144,16,16.024392026964037,18.0600229978997,17.511185467134123
1769247159108,144,16,15.979452981154264,18.03437557118864,17.462764731567844
1769247159112,143,15,15.48291228708697,17.124253061941424,16.96014886099198
1769247159116,142,14,14.332135398726122,15.888284703232122,15.80250181776175
1769247159120,140,12,12.533469395757464,14.208967137471465,13.99867867772774
1769247159124,138,10,10.249620715186657,11.833765613255284,11.711893523579672
1769247159128,135,7,7.691491556115265,9.284878549692229,9.151599983598878
1769247159132,133,5,5.051772748285366,6.880884631994876,6.508843624234775
1769247159136,130,2,2.503422576183046,4.1058698652250225,3.955953147985098
1769247159140,128,0,0.2180299210776048,1.9987993526700365,1.664918681013242
1769247159144,126,-2,-1.6520334132445995,-0.0092242616908317,-0.2110694372379935
1769247159148,124,-4,-3.034928120119119,-1.8258328764807703,-1.5996156564282296
1769247159152,124,-4,-3.989993904671688,-2.041110354583977,-2.560066445395578
1769247159156,123,-5,-4.686020498767139,-2.940115689546375,-3.2614622187083935
1769247159160,122,-6,-5.306931918746577,-4.0231186021836365,-3.8877850380465624
1769247159164,122,-6,-5.950833274501373,-3.964423053968262,-4.536993928399768
1769247159168,121,-7,-6.594577737534416,-4.903587893769356,-5.185692735538944
1769247159172,120,-8,-7.146707462427981,-5.941257022718356,-5.742248102091598
1769247159176,120,-8,-7.543356719652319,-6.045976980556589,-6.1433644053641965
1769247159180,120,-8,-7.800619484760524,-5.954006175593222,-6.406558862709319
1769247159184,120,-8,-7.977852910164465,-6.031548398340982,-6.59174681339868
1769247159188,119,-9,-8.104023427013018,-6.847707105078418,-6.726041584139519
1769247159192,119,-9,-8.150367573830573,-6.984872829658793,-6.778017217030842
1769247159196,120,-8,-8.05694001578431,-6.025038870163231,-6.687449582260721
1769247159200,120,-8,-7.761707248724136,-5.980426364873273,-6.394838315297056
1769247159204,120,-8,-7.221791691709182,-6.041108809375252,-5.859928368378951
1769247159208,121,-7,-6.461703893924915,-4.798281218074891,-5.107732182201692
1769247159212,122,-6,-5.639169648632342,-4.075654486773889,-4.294601995549346
1769247159216,122,-6,-5.0530114034722375,-3.9180788354815177,-3.717551826394561
1769247159220,123,-5,-5.0336162771367485,-3.1251764515551725,-3.705769756150187
1769247159224,122,-6,-5.751567631509477,-3.898484284797058,-4.429409934127899
1769247159228,120,-8,-7.069615593114621,-5.948625567130417,-5.751357670308353
1769247159232,119,-9,-8.558637328800417,-6.927245122955513,-7.243305193486588
1769247159236,118,-10,-9.687051334358058,-8.079932034774702,-8.375206896334689
1769247159240,117,-11,-10.070943988220684,-8.980437139655635,-8.76469887211234
1769247159244,118,-10,-9.63808405172459,-8.031639397474752,-8.340148176829661
1769247159248,119,-9,-8.621862566788028,-6.823071934171723,-7.33411396601756
1769247159252,120,-8,-7.4106200785670175,-6.055280014628999,-6.132908159533719
1769247159256,121,-7,-6.360205160447998,-4.9718718891315445,-5.0903124329566225
1769247159260,122,-6,-5.672010227477627,-4.1112293191920255,-4.407173312644921
