timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769169333272,128,0,0.5766318408074826,0.0934517644749081,-0.6934323398953227
1769169333276,128,0,0.5581780073082251,-0.288210005058874,-0.7135131918890415
1769169333280,127,-1,0.4648396535253863,-0.8627125677871978,-0.8083230040027175
1769169333284,128,0,0.4712183491101681,-0.3004151304709566,-0.8032291385284533
1769169333288,128,0,0.7041096780627595,-0.1894000445743349,-0.5720388862636444
1769169333292,128,0,1.1344909059825543,-0.1261354159615949,-0.1442682099394923
1769169333296,129,1,1.5845274533383629,0.9298549205233112,0.3025913881234102
1769169333300,129,1,1.8427721332915197,0.9703432767385136,0.5579561200013536
1769169333304,129,1,1.80355075086127,0.825825248981995,0.5168811875554415
1769169333308,129,1,1.528302143007113,0.7316664596157592,0.2411051519299141
1769169333312,128,0,1.1858097974460322,-0.0681782370571023,-0.1008759901702118
1769169333316,128,0,0.92465830886616,-0.0656834380870375,-0.3615319107525719
1769169333320,128,0,0.7819479707926764,-0.0311185874288788,-0.5052185129242069
1769169333324,128,0,0.690115870752319,-0.1675029695749703,-0.6000857635984753
1769169333328,128,0,0.5509161720853002,-0.2600436236329362,-0.7430765615279598
1769169333332,127,-1,0.2994203088436871,-1.0689017240965992,-0.9968501040914336
1769169333336,127,-1,-0.0762824915508872,-1.0378467932754578,-1.3723910273304147
1769169333340,127,-1,-0.5327622312926787,-1.0336337519822885,-1.827573491681914
1769169333344,126,-2,-0.9658038449481114,-2.168695330370072,-2.260034954493908
1769169333348,126,-2,-1.2280656705251614,-2.2477683286257215,-2.5229105186598355
1769169333352,126,-2,-1.1919092962537472,-2.050098892849041,-2.487768500038244
1769169333356,126,-2,-0.8227567120838868,-2.068188304950936,-2.11933861227375
1769169333360,127,-1,-0.2028580144558064,-0.9341998675394028,-1.499947188462255
1769169333364,128,0,0.5132231643047274,-0.3017806440555727,-0.7845206375660476
1769169333368,128,0,1.171769907438701,-0.0847712628119026,-0.1268314578235705
1769169333372,129,1,1.6687197513288965,0.7963930535986766,0.3692899687272095
1769169333376,129,1,1.9572567348253491,1.0867624859581644,0.6573821768573994
1769169333380,129,1,2.033556637715186,0.9606430541026916,0.7341134192136292
1769169333384,129,1,1.9252260166069384,0.7867246415475637,0.6272814079098378
1769169333388,129,1,1.6947088362748266,0.8523358088778895,0.3985339118296525
1769169333392,129,1,1.4476253304627322,0.8615290610934652,0.1522333111998849
1769169333396,128,0,1.3101103725274763,0.0430135753180379,0.0143015891757755
