timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769180653608,126,-2,-1.402480624202247,-1.789068765158806,-1.794736849343457
1769180653612,126,-2,-1.1556947660107113,-1.435860224784704,-1.5440361738161863
1769180653616,126,-2,-1.1517815122238906,-1.61217585567552,-1.5338396175425988
1769180653620,126,-2,-1.2638939405495098,-1.4239247315381376,-1.6387755234238075
1769180653624,126,-2,-1.2397997342965823,-1.606420704600792,-1.6088808229836888
1769180653628,126,-2,-0.8579064893700967,-1.5469912132249588,-1.223682995898428
1769180653632,127,-1,-0.0990911829556568,-0.633140748994184,-0.4633677951455595
1769180653636,128,0,0.8058889634314932,0.5557192933522752,0.4429140825079305
1769180653640,129,1,1.5185346120401155,1.4621068196898273,1.1581537160935398
1769180653644,129,1,1.8325029241015929,1.4836370916779755,1.4768713269489528
1769180653648,129,1,1.8252317174005832,1.3990659471151774,1.4762635887853133
1769180653652,129,1,1.8027346106619768,1.4105969598251962,1.460759212422639
1769180653656,129,1,2.084631223915583,1.5326395389624952,1.7479491930107187
1769180653660,130,2,2.7916196270327527,2.4998131494746394,2.4577605717601436
1769180653664,131,3,3.780724613085938,3.473494917033433,3.4484395248755595
1769180653668,132,4,4.757881496796159,4.412241489157655,4.427932337156095
1769180653672,133,5,5.474122431078832,5.409775793612266,5.14821031213022
1769180653676,133,5,5.860234587659502,5.532376471732488,5.539451550134885
1769180653680,133,5,6.005595916914756,5.510934201754262,5.689973245110382
1769180653684,133,5,6.010652099143972,5.49676113190006,5.699654423475759
1769180653688,133,5,5.851204067062212,5.378000633561505,5.544062779409447
1769180653692,133,5,5.385377722193475,5.47992807837546,5.081197597238379
1769180653696,132,4,4.499058121194313,4.448672764149974,4.197454863215174
1769180653700,130,2,3.247959443088741,2.6193821628524274,2.9498131050758887
1769180653704,129,1,1.8610932406494032,1.40337807658783,1.5680151182157962
1769180653708,128,0,0.6111363966947557,0.4698153681573422,0.3238527904313011
1769180653712,127,-1,-0.3293143068167706,-0.5803501351394484,-0.6116678570137062
1769180653716,126,-2,-0.9441926697807216,-1.4902146242360117,-1.2231167781500063
1769180653720,126,-2,-1.3308201870049272,-1.4152191684098092,-1.6072223261869714
1769180653724,126,-2,-1.6113444539230413,-1.5545878200264682,-1.8851309992054333
1769180653728,125,-3,-1.8703149885825263,-2.5742030823116844,-2.1406824834507505
1769180653732,125,-3,-2.155372397566784,-2.5083000052313724,-2.4216278704136913
1769180653736,125,-3,-2.508966561440495,-2.565661780112173,-2.7714429100738367
1769180653740,124,-4,-2.968345666979756,-3.3124554209103856,-3.228198111728529
1769180653744,124,-4,-3.5203350178736494,-3.653044252307433,-3.777896161622728
1769180653748,123,-5,-4.060487379277127,-4.459864940466674,-4.313881835193302
1769180653752,123,-5,-4.408297026373901,-4.627692881804258,-4.654158017762997
1769180653756,123,-5,-4.386551139531378,-4.408020900969195,-4.622724244543502
1769180653760,123,-5,-3.9330678875736935,-4.47931348944628,-4.1615481621885575
1769180653764,124,-4,-3.1870062061765174,-3.4459939128029107,-3.41491648285862
1769180653768,125,-3,-2.47753578596114,-2.673579375330665,-2.7141424729369996
1769180653772,125,-3,-2.166002622013732,-2.412365143108865,-2.415690306717705
1769180653776,125,-3,-2.3657782632159106,-2.5898443603613055,-2.6214649526344207
1769180653780,124,-4,-2.646234202674562,-3.315033394168867,-2.890538096642722
