timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1770448306540,128,0,0.0976154740674508,0.7786220736455318,1.28342655470435
1770448306544,128,0,0.432005688283501,0.7625144065380971,1.6398207721082596
1770448306548,128,0,0.6651481717366554,0.7608768754112583,1.895076548886412
1770448306552,128,0,0.8864692450282552,1.1968485228579937,2.139332421980083
1770448306556,129,1,1.1819430528910089,1.6812165047045209,2.458037406675259
1770448306560,129,1,1.5879719111611907,2.083881605523981,2.8862502485758923
1770448306564,130,2,2.0936534119517787,2.4124334117834643,3.4124408248514606
1770448306568,130,2,2.6628499780111854,3.1356404488989695,4.001183253994822
1770448306572,131,3,3.247455561546631,3.838499122451413,4.605628049605565
1770448306576,131,3,3.793130082756047,3.977992402637869,5.172033092836162
1770448306580,132,4,4.253934856336278,4.889889853635245,5.653903903458506
1770448306584,133,5,4.61876941646711,5.491858963905926,6.039176356216646
1770448306588,132,4,4.924656319944978,5.179862387118496,6.3646940764803634
1770448306592,133,5,5.229486197364274,5.682340745375891,6.688937114131884
1770448306596,133,5,5.560251122263758,6.2226936336159895,7.0390471108561545
1770448306600,134,6,5.88868343566014,6.587576540807395,7.386077386066747
1770448306604,134,6,6.1566987507940265,6.837687603557958,7.671579557498691
1770448306608,134,6,6.317792384827868,6.827070836470998,7.849860189306032
1770448306612,134,6,6.354014732781369,7.017637127268109,7.904122801510418
1770448306616,134,6,6.268521273353221,6.909203870240451,7.837559127642769
1770448306620,134,6,6.077393246248143,6.878666989676519,7.664987799274013
1770448306624,134,6,5.806174372226413,6.58431072111821,7.410736658274328
1770448306628,133,5,5.474374700799929,6.060343293160448,7.094435280644975
1770448306632,133,5,5.064682509410243,5.79496563514862,6.699973766280832
1770448306636,132,4,4.50845586188672,5.113748456949376,6.159569015813331
1770448306640,132,4,3.7224854608004696,4.69736318482108,5.389735952535846
1770448306644,131,3,2.681996143024494,3.7579090750655255,4.365051732747347
1770448306648,129,1,1.462439632160632,1.913073871476968,3.1609522692785528
1770448306652,128,0,0.2011842355861266,0.9003101320268718,1.915080486524128
1770448306656,127,-1,-0.988368122326608,0.0418946553491775,0.7404805231807048
1770448306660,126,-2,-2.070916207136198,-1.2555975041910246,-0.3282528864969816
1770448306664,125,-3,-3.074077230684752,-2.247065454964357,-1.318665607328307
1770448306668,124,-4,-4.033857908662293,-3.086661409125799,-2.265779442647652
1770448306672,123,-5,-4.949451693500725,-4.130536504017949,-3.1679883431173614
1770448306676,122,-6,-5.7720877278744025,-4.898390802625706,-3.9767337669404377
1770448306680,122,-6,-6.42730462210847,-5.347083232998464,-4.618385980363156
1770448306684,121,-7,-6.85726335769355,-6.094721513922918,-5.035666216311111
1770448306688,121,-7,-7.060670328412135,-6.272857147612873,-5.227354200990323
1770448306692,121,-7,-7.102270803588054,-5.937143177154847,-5.258135957029803
1770448306696,121,-7,-7.079617872262631,-6.099505121302801,-5.225320306636502
1770448306700,121,-7,-7.071215981320162,-6.155026273151255,-5.206667686959179
1770448306704,121,-7,-7.105487422988134,-6.2253091430814536,-5.229850686132234
1770448306708,121,-7,-7.161741068379688,-6.211973831372175,-5.274436753846988
1770448306712,121,-7,-7.184590773026641,-5.9321299332443385,-5.286233919407959
1770448306716,121,-7,-7.102444310326363,-6.185713637920016,-5.194405375897398
1770448306720,121,-7,-6.859939314982716,-5.991218673384587,-4.943092374576476
1770448306724,122,-6,-6.458156364611506,-5.413174035706832,-4.532536085219908
1770448306728,122,-6,-5.966272395074836,-5.0161290683699775,-4.031963945666475
1770448306732,123,-5,-5.481963507328117,-4.12628808123051,-3.53967544116422
1770448306736,123,-5,-5.072603012845673,-4.02201590669997,-3.1229214994669703
1770448306740,123,-5,-4.753344168063765,-4.110833444685859,-2.7959016888110138
1770448306744,124,-4,-4.511906559628356,-3.314270692691829,-2.5460498073817543
1770448306748,124,-4,-4.333823677271315,-3.0914281738699696,-2.3599693397865624
1770448306752,124,-4,-4.196431607585157,-3.0787087373388657,-2.2159734788179364
1770448306756,124,-4,-4.058382474220938,-3.0575798579308553,-2.0721775698663936
1770448306760,124,-4,-3.878577032364015,-3.065751571479618,-1.8862890718203051
1770448306764,125,-3,-3.6458008088255225,-2.3679830402396673,-1.647022560394251
1770448306768,125,-3,-3.378094989660686,-2.005015497332726,-1.373419743699023
1770448306772,125,-3,-3.096208370634032,-2.2117611517570155,-1.0867004045560409
1770448306776,125,-3,-2.8126874496620067,-1.8839760931875864,-0.7988167182703387
1770448306780,126,-2,-2.547400452033939,-1.2651054405766975,-0.529045358335551
1770448306784,126,-2,-2.3363077906945247,-1.1503604370244265,-0.3134451060542575
1770448306788,126,-2,-2.213000935092243,-1.2095359111517106,-0.1859101097096069
1770448306792,126,-2,-2.18277865238828,-1.0368021187987615,-0.1518155650878483
1770448306796,126,-2,-2.2156186679078296,-1.0276543972474517,-0.1811630676374991
1770448306800,126,-2,-2.2626078968953696,-1.1575025552891276,-0.225084726759704
1770448306804,126,-2,-2.284301540577183,-1.2098887016935715,-0.2440310866722885
1770448306808,126,-2,-2.27296085704253,-1.1775225400376366,-0.230128275669585
1770448306812,126,-2,-2.250935625284839,-1.049431370784057,-0.2058588641462264
1770448306816,126,-2,-2.2443990468152686,-1.0330438955946712,-0.1976539398448562
1770448306820,126,-2,-2.2569755001002263,-1.1429955569631989,-0.209038510846153
1770448306824,126,-2,-2.2703565657935147,-1.2149449137402704,-0.2212199334930036
1770448306828,126,-2,-2.2691138502655974,-1.1732314724264925,-0.2185243482218781
1770448306832,126,-2,-2.258691598618114,-1.0533073945458358,-0.2068234005295062
1770448306836,126,-2,-2.2553938214316567,-1.034547181073863,-0.2030675153486645
1770448306840,126,-2,-2.2634286989896384,-1.1359782552117894,-0.2115111221715611
1770448306844,126,-2,-2.269885354040561,-1.2137232259531543,-0.2186005518925382
1770448306848,126,-2,-2.263546292900042,-1.1746778721836664,-0.2125800683552725
1770448306852,126,-2,-2.251309955619174,-1.0540463146675172,-0.2005526509887243
1770448306856,126,-2,-2.249499379054779,-1.0348618009688182,-0.1994486980432392
1770448306860,126,-2,-2.261317945170762,-1.1316496803870602,-0.2126721115257781
1770448306864,126,-2,-2.2705673672290567,-1.2090755130059876,-0.2236508182341428
1770448306868,126,-2,-2.2607543501449703,-1.182539171730325,-0.2155813128363199
1770448306872,126,-2,-2.2362059589954457,-1.0480194256874604,-0.1930093548372435
1770448306876,126,-2,-2.2198081418644997,-1.0383734298433995,-0.1791784826997167
1770448306880,126,-2,-2.230512093003252,-1.1283227298524772,-0.1929006789424261
