timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769249440476,104,-24,-21.846155273838548,-20.24385530885412,-23.47353602912024
1769249440480,100,-28,-27.544126536760395,-24.590111691382532,-29.167849306881106
1769249440484,101,-27,-26.61435117242622,-23.155136026636935,-28.26188648465412
1769249440488,106,-22,-22.09644255723625,-18.43128280528328,-23.773064075636277
1769249440492,110,-18,-17.09021259877617,-14.159340266189329,-18.7771900569819
1769249440496,113,-15,-13.301216294874964,-11.482488988885384,-14.969882337015193
1769249440500,115,-13,-10.940692308648988,-9.308205177583414,-12.571049116872306
1769249440504,117,-11,-9.513304575460502,-7.375245071695971,-11.104842922302424
1769249440508,119,-9,-8.58304927804217,-5.226640291173783,-10.151926539921252
1769249440512,120,-8,-7.981580858850488,-4.358552522201925,-9.54699818364429
1769249440516,119,-9,-7.607755085873985,-5.332586281070799,-9.177780105495644
1769249440520,119,-9,-7.27560476014511,-5.372037069470432,-8.843574530369523
1769249440524,120,-8,-6.810233983167194,-4.296657445099819,-8.363834238676468
1769249440528,121,-7,-6.200899548387693,-3.2716244614110535,-7.734131398402759
1769249440532,122,-6,-5.57542736042847,-2.3428478299797177,-7.091825001559483
1769249440536,122,-6,-5.027501897510261,-2.3395755485452048,-6.533360753084634
1769249440540,122,-6,-4.511849038098775,-2.3501149143055944,-6.008627100054418
1769249440544,123,-5,-3.911917445500556,-1.2679471969438971,-5.395997146205579
1769249440548,124,-4,-3.1682682277325567,-0.3012207182972011,-4.636599253470466
1769249440552,125,-3,-2.313838639045315,0.6856666076591971,-3.76767718259126
1769249440556,126,-2,-1.4110115254976856,1.6420959641521655,-2.853625370050394
1769249440560,126,-2,-0.5037233337131592,1.6775387474613366,-1.9359208717984868
1769249440564,127,-1,0.3610341581121061,2.7456896785478877,-1.0584783132340567
1769249440568,129,1,1.115391054480325,4.681914803976382,-0.289453120604402
1769249440572,129,1,1.72668951468698,4.717210111059576,0.3360969557101974
1769249440576,129,1,2.2695116102402273,4.596607637548657,0.8919986531820276
1769249440580,130,2,2.9073117726006927,5.773977675641734,1.5430595395769735
1769249440584,131,3,3.788516530121567,6.6283311570745775,2.438483633880052
1769249440588,132,4,4.965543289808486,7.851503364794037,3.6296710420898934
1769249440592,134,6,6.40437532425357,9.53342572046326,5.081466880279798
1769249440596,135,7,8.045881276625408,10.794863537611144,6.7351784523315565
1769249440600,137,9,9.844809053574552,12.59654483423242,8.547016347205767
1769249440604,139,11,11.763930377510784,14.798721224798648,10.480467717156072
1769249440608,141,13,13.755447028220182,16.72735920042183,12.487027203016194
1769249440612,143,15,15.759148678885,18.62975033735267,14.505297887846329
1769249440616,145,17,17.711596312365874,20.751916112467946,16.471363039522934
1769249440620,147,19,19.54620305723186,22.59679575190783,18.319122078220385
1769249440624,148,20,21.18092663732201,23.86557121405137,19.967306023817795
1769249440628,150,22,22.512584450626907,25.622132736406595,21.313012437330947
1769249440632,151,23,23.43607480944663,26.797976688411,22.250927139724208
1769249440636,151,23,23.87734694890926,26.544592941882623,22.70684087361448
1769249440640,151,23,23.807613154167353,26.846182044614373,22.651900267296885
1769249440644,151,23,23.22644227659605,26.611282615488513,22.085309698971052
1769249440648,149,21,22.133915622575252,24.887678267531292,21.00664354552876
1769249440652,148,20,20.51764197747099,23.56710929549816,19.403467941850487
1769249440656,146,18,18.36827470635751,21.75302347194438,17.26712105919212
1769249440660,143,15,15.720275899331892,18.67986895772057,14.63316345491984
