timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1770452061584,126,-2,-0.0687953767578635,-1.466891026230259,-1.461427827511455
1770452061588,125,-3,-0.7043106709298279,-2.29158152059412,-2.094177287702565
1770452061592,125,-3,-1.2060937298915593,-2.472421989137934,-2.593082758380864
1770452061596,125,-3,-1.6872183048105645,-2.617566536255408,-3.0714066767852612
1770452061600,124,-4,-2.1798403807470104,-3.7131662018482903,-3.5608907514634796
1770452061604,123,-5,-2.6293863226021386,-4.390809604289805,-4.005833390143909
1770452061608,123,-5,-2.9841190768513854,-4.409205333266497,-4.354309965728035
1770452061612,123,-5,-3.267352097632442,-4.277948741556894,-4.63118441926966
1770452061616,123,-5,-3.55415667024555,-4.810330257053447,-4.913117685573663
1770452061620,122,-6,-3.8974319692376778,-5.476567948981566,-5.252784176721773
1770452061624,122,-6,-4.295549677018003,-5.594988005496927,-5.647076036521139
1770452061628,121,-7,-4.72153985872774,-6.201023313331631,-6.068108810294963
1770452061632,121,-7,-5.157185659204362,-6.432708507908292,-6.497750288083649
1770452061636,121,-7,-5.586156513879159,-6.645795968352229,-6.919736688929478
1770452061640,120,-8,-5.962373079281232,-7.580243332788315,-7.287760173989651
1770452061644,120,-8,-6.1986231441592805,-7.495573043069434,-7.51533503131373
1770452061648,120,-8,-6.19332013794468,-7.248406250750749,-7.503194361005224
1770452061652,120,-8,-5.875970082762852,-7.387156684376308,-7.1828358891029715
1770452061656,121,-7,-5.237169702256074,-6.622958068893542,-6.543663259261383
1770452061660,122,-6,-4.306332700820653,-5.59136415257813,-5.610460816941012
1770452061664,123,-5,-3.0557487529260348,-4.448328858174303,-4.3508768583608415
1770452061668,125,-3,-1.271155488295561,-2.286209327127154,-2.5502295194712747
1770452061672,128,0,1.4868634252735422,0.6994916122604522,0.2261364409504356
1770452061676,132,4,5.692590992589931,4.303213995698751,4.445920459255705
1770452061680,137,9,11.435909126568674,9.553023441286502,10.195032255011004
1770452061684,144,16,18.01350820912881,16.39380104061475,16.77076609157584
1770452061688,150,22,23.89458923451439,22.922323077680257,22.646880002847062
1770452061692,154,26,27.240742131464525,26.504571329663698,25.99160018011375
1770452061696,153,25,26.759044140569863,25.51768584217509,25.517558799552617
1770452061700,149,21,22.387755396786577,21.3655906411664,21.1638073016224
1770452061704,142,14,15.388524518313222,14.5502876944275,14.187119732981994
1770452061708,133,5,7.7750333770560065,5.837363181988421,6.594028966042095
1770452061712,127,-1,1.402765626126912,-0.3974880701600631,0.2350106413963506
1770452061716,124,-4,-2.756141963411924,-3.4667868056516618,-3.91870574688853
1770452061720,122,-6,-4.7687688575837575,-5.650698000178483,-5.931336989718522
1770452061724,121,-7,-5.347427268337181,-6.396798445799559,-6.510045543049722
1770452061728,121,-7,-5.274733087402689,-6.191273851569955,-6.432509798852993
1770452061732,121,-7,-5.039868890003293,-6.385766678865705,-6.185838921732921
1770452061736,121,-7,-4.818158522495602,-6.376595980633591,-5.947290105156636
1770452061740,122,-6,-4.644179650558243,-5.788390134768454,-5.756161553208444
1770452061744,122,-6,-4.544826464466676,-5.167218851750905,-5.643627951544181
1770452061748,122,-6,-4.536981180227867,-5.458244170147259,-5.627176229152842
1770452061752,121,-7,-4.577535102998901,-6.050666726823217,-5.66048686051327
1770452061756,122,-6,-4.581046715468459,-5.690743568646852,-5.654582927852746
1770452061760,122,-6,-4.499102909190064,-5.4523457367503285,-5.560533472928318
1770452061764,122,-6,-4.367779455481637,-5.455981344125133,-5.416561846076081
1770452061768,122,-6,-4.27321045532951,-5.174504994813152,-5.310674647418953
1770452061772,122,-6,-4.276351438795764,-5.2666129348009685,-5.30352087665098
1770452061776,122,-6,-4.367015183353519,-5.4887302995244704,-5.38320497102645
1770452061780,122,-6,-4.4741373803988385,-5.582440621621618,-5.477648428947416
1770452061784,122,-6,-4.505302038312417,-5.346401044737496,-5.495150610562723
1770452061788,122,-6,-4.379391594619731,-5.206765602016292,-5.356080679887318
1770452061792,122,-6,-4.047081426980111,-5.250853065775145,-5.011819001723554
1770452061796,123,-5,-3.5109530922656593,-4.427749081949367,-4.464507271340567
1770452061800,124,-4,-2.8382141542321566,-3.6655106822569143,-3.780492957939772
1770452061804,124,-4,-2.144690624202046,-3.1922012297148687,-3.0749563455554556
1770452061808,125,-3,-1.5476046656728428,-2.373830612529348,-2.464929061733269
1770452061812,125,-3,-1.111761249749566,-2.0133655340913412,-2.0155664212339968
1770452061816,126,-2,-0.8215522005544535,-1.6790694902240848,-1.7118653024248165
1770452061820,126,-2,-0.59955947341864,-1.3564446348115615,-1.4766315125003686
1770452061824,126,-2,-0.3655594497117489,-1.4951243611483,-1.2293520829544249
1770452061828,126,-2,-0.0953432566438181,-1.0364446377117522,-0.9457304832864384
1770452061832,127,-1,0.1705568751018789,-0.3030836355343247,-0.6667785302282929
1770452061836,127,-1,0.3741371920147305,-0.3955356576475304,-0.4506942016326891
1770452061840,127,-1,0.4901024017275762,-0.5722174089123035,-0.321983990799771
1770452061844,127,-1,0.5296950416020321,-0.3003026267873598,-0.2685565574285506
1770452061848,127,-1,0.5129277604546697,-0.1607051774852661,-0.2707537280562193
1770452061852,127,-1,0.4559303344078482,-0.1883167829880461,-0.3135604688377718
1770452061856,127,-1,0.3824962198290825,-0.4345304816116062,-0.3735809203388598
1770452061860,127,-1,0.3311161936378453,-0.5579440071099155,-0.4116863264109534
1770452061864,127,-1,0.3440088206796206,-0.2419556678124017,-0.3850044009069195
1770452061868,127,-1,0.4543833718895842,-0.2411018746460222,-0.2603062673853906
1770452061872,127,-1,0.6836193621541526,-0.0299615468447849,-0.0164537102242863
1770452061876,128,0,1.0386704085351468,0.408983539700817,0.3533601530727224
1770452061880,128,0,1.5010032849062944,0.6365424100202732,0.8302884352987301
1770452061884,129,1,2.0163919154661865,1.5778435116215124,1.3595504151300948
1770452061888,129,1,2.498484627895272,1.9666993959981087,1.854665548697135
1770452061892,129,1,2.8468432319834593,1.802743213927914,2.2159581232377485
1770452061896,130,2,2.9772374744592605,2.594515648492676,2.360231242780875
1770452061900,130,2,2.8651372596873124,2.4918763216596607,2.2633356154623328
1770452061904,129,1,2.585655673187579,1.709092185325723,1.999945877616564
1770452061908,129,1,2.3111475251702873,1.9079239344467265,1.7415775863716694
1770452061912,129,1,2.2443895171649144,1.8543363493093592,1.6902619296727548
1770452061916,129,1,2.5134597403561054,1.6074054549000611,1.973736583778655
1770452061920,130,2,3.09177537257163,2.482374713144143,2.5654269830688663
1770452061924,131,3,3.803483479739874,3.747874354588672,3.2898418653468102
1770452061928,131,3,4.418213133618352,3.90166631772021,3.9176337322875794
1770452061932,131,3,4.769238736232514,3.880506576089422,4.283291194789548
1770452061936,132,4,4.821873223995361,4.625806696682217,4.352124362609732
1770452061940,132,4,4.671366818864913,4.458704955110113,4.217991969181363
1770452061944,131,3,4.484050003895589,3.817415788987572,4.0462014114754234
1770452061948,131,3,4.403170866269951,3.851004402841024,3.980339484156525
1770452061952,131,3,4.467364049279264,3.9732536748097527,4.0595046917655315
1770452061956,132,4,4.602615040202836,4.5534435927767545,4.209205329031183
1770452061960,132,4,4.689035855922828,4.557950014178172,4.309123667332891
1770452061964,131,3,4.628431027745021,3.7402553444150777,4.2617831683692415
1770452061968,131,3,4.355811048945855,3.951857951088547,4.003217863008016
1770452061972,131,3,3.825030008072467,3.912227587035981,3.4874019589951266
1770452061976,130,2,3.0248736422734392,2.623091145721753,2.7027933768343875
1770452061980,129,1,2.018356156447745,1.5352869487314114,1.712396360273677
1770452061984,128,0,0.9530776498238864,0.7755418506113017,0.663491843249528
1770452061988,127,-1,0.0180718631183833,-0.0677059941113009,-0.2560525215986371
1770452061992,126,-2,-0.6367485796365258,-1.0067908395659553,-0.8971913492140584
1770452061996,126,-2,-0.9830068710198387,-1.4715141969596242,-1.2308710544717298
1770452062000,126,-2,-1.1452098243141784,-1.2862161797982314,-1.380010952326869
1770452062004,126,-2,-1.3345900069695933,-1.4397105136658377,-1.5549659048920468
1770452062008,125,-3,-1.7068240781926245,-1.7830235208500156,-1.9117849502921351
1770452062012,125,-3,-2.246725290745161,-2.286757742657589,-2.4360842376342458
1770452062016,124,-4,-2.781322326058447,-3.166536975737592,-2.9553245877061434
1770452062020,124,-4,-3.1179024933302992,-3.5354883038601503,-3.2769808532239653
1770452062024,124,-4,-3.1900981949220992,-3.224041649245907,-3.3349899462177155
1770452062028,124,-4,-3.088922589384691,-2.8933702858617254,-3.220410159908081
1770452062032,124,-4,-2.9665583377966978,-3.22314113685656,-3.084747608647501
1770452062036,124,-4,-2.911003317440381,-3.133797908236714,-3.0152364182385645
1770452062040,125,-3,-2.8941968859280336,-2.600092584121398,-2.9838810084020455
1770452062044,124,-4,-2.8199903835500404,-3.121084609121436,-2.8950731807947157
1770452062048,124,-4,-2.6240230141619256,-2.9493016416448494,-2.6845844816294058
1770452062052,125,-3,-2.342381498586736,-2.173409057599973,-2.388448171363634
1770452062056,125,-3,-2.08638973077874,-2.092984790970487,-2.1184514025182835
1770452062060,126,-2,-1.9430520765727637,-1.7059059189861574,-1.962141014044486
1770452062064,125,-3,-1.899286185996879,-1.899641274546337,-1.905941031140947
1770452062068,125,-3,-1.868737215723817,-2.239947172968343,-1.862101873243878
1770452062072,125,-3,-1.7893255512183477,-1.7642705663261466,-1.7679246139523868
1770452062076,126,-2,-1.6795533734732582,-1.5318978141625244,-1.6431073719187492
1770452062080,126,-2,-1.5906406641395496,-1.2242555217416118,-1.5405496207973326
1770452062084,126,-2,-1.5181939864948113,-1.3370833904607269,-1.4558575036027932
1770452062088,125,-3,-1.387448780426873,-1.833811285663763,-1.312645053825213
1770452062092,126,-2,-1.1339706784777686,-1.067985541379193,-1.0455555248090511
1770452062096,127,-1,-0.7836962472229645,-0.2767327888976407,-0.681498098049484
1770452062100,127,-1,-0.4427421979902002,-0.3819384250444915,-0.3278347538867934
1770452062104,127,-1,-0.2173966728928009,-0.2077663003130376,-0.0905546967793522
1770452062108,127,-1,-0.1487930800505603,0.0938565119079546,-0.0095191276718482
1770452062112,127,-1,-0.2083444274238403,0.0013776613960301,-0.0556308223480295
1770452062116,127,-1,-0.3377925228770431,-0.3047965069627083,-0.1714019832771198
1770452062120,127,-1,-0.4949220416972232,-0.317493685529584,-0.3157540526050373
1770452062124,127,-1,-0.6748775899781765,-0.2645342148791541,-0.4841776529382859
1770452062128,126,-2,-0.8997554191168857,-0.7995937190407623,-0.6979606955117625
1770452062132,126,-2,-1.1905695621218897,-1.1242685842410447,-0.9770140529305258
1770452062136,126,-2,-1.5384436451052002,-1.1025488578134377,-1.3122894415898574
1770452062140,126,-2,-1.8868081285148104,-1.534352815130233,-1.6479886136070905
1770452062144,125,-3,-2.141480087093599,-1.9832416922684049,-1.8904949287703143
1770452062148,125,-3,-2.218208426666976,-2.0844854935229353,-1.9553990468683784
1770452062152,125,-3,-2.0996946955875258,-1.8136720771646255,-1.8252296384944695
1770452062156,126,-2,-1.8512794061675475,-1.3688845226199504,-1.565642901177326
1770452062160,126,-2,-1.5800712402318142,-1.263809425770304,-1.283992039453272
1770452062164,126,-2,-1.3772865224011437,-1.1863496290522066,-1.0710679181881275
1770452062168,126,-2,-1.2896564317004549,-0.9155524701974966,-0.9728235791667325
1770452062172,126,-2,-1.3250540282275736,-0.9138489520283732,-0.9967488249893548
1770452062176,126,-2,-1.466823940736537,-1.2846528067861678,-1.1265863846676871
1770452062180,126,-2,-1.676798948429183,-1.2737350311574671,-1.325135408515371
1770452062184,126,-2,-1.891059895261604,-1.176457164011596,-1.5291816914247485
1770452062188,125,-3,-2.031085333627341,-1.8957766503057696,-1.6598258261520693
1770452062192,125,-3,-2.0420782492401717,-1.9216359037750443,-1.6611948248548971
1770452062196,126,-2,-1.9294350379533307,-1.2404095181718255,-1.5382489738351426
1770452062200,126,-2,-1.7486465142128145,-1.288825074127551,-1.3470914323276086
1770452062204,126,-2,-1.552464599242135,-1.124803348985507,-1.141129154805666
1770452062208,126,-2,-1.3521552932715388,-0.940267935271546,-0.9315731618300144
1770452062212,126,-2,-1.1316350964367068,-0.8580588258119175,-0.7019679949285242
1770452062216,127,-1,-0.89084709056251,-0.2796389760624167,-0.4520812348689438
1770452062220,127,-1,-0.6681288305419792,-0.2029944980742914,-0.2201515207358981
1770452062224,127,-1,-0.5204369221719395,-0.1916779401226154,-0.0630387463529005
1770452062228,127,-1,-0.4803776662948085,0.1518952092841308,-0.0136532551476398
1770452062232,127,-1,-0.5254944426046816,0.0539100782738599,-0.0502274034838396
1770452062236,127,-1,-0.5885889532492978,-0.1647833646316772,-0.1057508722880116
1770452062240,127,-1,-0.6095449502774613,-0.2630801287404731,-0.1192616627456677
